Incident Date,Park Name,"Cause of Death Group 
(Used in the NPS Mortality Dashboard) ",Sex,Activity,age_range_clean,age_min,age_max,age_mid,parkCode,fullName_official,Intent_norm,Cause_norm,Month,Year,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName
2017-05-15,Grand Canyon National Park,Undetermined,Male,Not Reported,35-44,35.0,44.0,39.5,GRCA,Grand Canyon National Park,undetermined,undetermined,5,2017,2350.0,606247.0,GRCA,Grand Canyon NP
2017-05-17,Yosemite National Park,Medical - During physical activity,Female,Walking,65+,65.0,,,YOSE,Yosemite National Park,medical,medical - during physical activity,5,2017,18901.0,471844.0,YOSE,Yosemite NP
2017-05-17,New River Gorge National River,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,NERI,,intentional,suicide,5,2017,200.0,116762.0,NERI,New River Gorge NP & PRES
2017-05-19,Blue Ridge Parkway,Fall,Female,Walking,65+,65.0,,,BLRI,Blue Ridge Parkway,unintentional,fall,5,2017,161855.0,1593723.0,BLRI,Blue Ridge PKWY
2017-05-20,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,5,2017,161855.0,1593723.0,BLRI,Blue Ridge PKWY
2017-05-21,Grand Canyon National Park,Motor Vehicle Crash,Female,Driving,25-34,25.0,34.0,29.5,GRCA,Grand Canyon National Park,unintentional,motor vehicle crash,5,2017,2350.0,606247.0,GRCA,Grand Canyon NP
2017-05-23,Acadia National Park,Medical - During physical activity,Male,Hiking,45-54,45.0,54.0,49.5,ACAD,Acadia National Park,medical,medical - during physical activity,5,2017,7500.0,222978.0,ACAD,Acadia NP
2017-05-23,Hawaii Volcanoes National Park,Medical - Not during physical activity,Male,Sleeping,65+,65.0,,,HAVO,,medical,medical - not during physical activity,5,2017,144241.0,155710.0,HAVO,Hawaii Volcanoes NP
2017-05-27,Niobrara National Scenic River,Drowning,Male,Vessel Related,65+,65.0,,,NIOB,Niobrara National Scenic River,unintentional,drowning,5,2017,0.0,3289.0,NIOB,Niobrara NSR
2017-05-27,Saguaro National Park,Environmental,Male,Hiking,25-34,25.0,34.0,29.5,SAGU,Saguaro National Park,unintentional,hyperthermia,5,2017,184214.0,61633.0,SAGU,Saguaro NP
2017-05-27,Mojave National Preserve,Suicide,Male,Suicide,55-64,55.0,64.0,59.5,MOJA,Mojave National Preserve,intentional,suicide,5,2017,0.0,56174.0,MOJA,Mojave NPRES
2017-05-27,Golden Gate National Recreation Area,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,GOGA,Golden Gate National Recreation Area,intentional,suicide,5,2017,0.0,1254190.0,GOGA,Golden Gate NRA
2017-05-28,Great Smoky Mountains National Park,Fall,Male,Hiking,35-44,35.0,44.0,39.5,GRSM,Great Smoky Mountains National Park,unintentional,fall,5,2017,497155.0,907646.0,GRSM,Great Smoky Mountains NP
2017-05-28,Hawaii Volcanoes National Park,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,HAVO,,unintentional,motor vehicle crash,5,2017,144241.0,155710.0,HAVO,Hawaii Volcanoes NP
2017-05-28,Cuyahoga Valley National Park,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,CUVA,Cuyahoga Valley National Park,intentional,suicide,5,2017,0.0,242698.0,CUVA,Cuyahoga Valley NP
2017-05-28,Cape Hatteras National Seashore,Undetermined,Male,Camping,55-64,55.0,64.0,59.5,CAHA,Cape Hatteras National Seashore,undetermined,undetermined,5,2017,15788.0,218542.0,CAHA,Cape Hatteras NS
2017-05-30,Little River Canyon National Preserve,Fall,Male,Photographing,55-64,55.0,64.0,59.5,LIRI,Little River Canyon National Preserve,unintentional,fall,5,2017,0.0,45362.0,LIRI,Little River Canyon NPRES
2017-05-31,National Mall & Memorial Parks,Medical - Not during physical activity,Male,Sleeping,45-54,45.0,54.0,49.5,NAMA,,medical,medical - not during physical activity,5,2017,,,,
2017-05-31,Zion National Park,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,ZION,Zion National Park,intentional,suicide,5,2017,1860.0,509017.0,ZION,Zion NP
2017-06-02,Devils Tower National Monument,Fall,Male,Climbing,35-44,35.0,44.0,39.5,DETO,Devils Tower National Monument,unintentional,fall,6,2017,1174.0,99810.0,DETO,Devils Tower NM
2017-06-02,Little River Canyon National Preserve,Fall,Male,Hiking,15-24,15.0,24.0,19.5,LIRI,Little River Canyon National Preserve,unintentional,fall,6,2017,0.0,56344.0,LIRI,Little River Canyon NPRES
2017-06-02,Glen Canyon National Recreation Area,Homicide,Female,Homicide,25-34,25.0,34.0,29.5,GLCA,Glen Canyon National Recreation Area,intentional,homicide,6,2017,3433.0,771787.0,GLCA,Glen Canyon NRA
2017-06-02,Cuyahoga Valley National Park,Medical - Unknown,Male,Not Reported,55-64,55.0,64.0,59.5,CUVA,Cuyahoga Valley National Park,medical,medical - unknown,6,2017,0.0,247225.0,CUVA,Cuyahoga Valley NP
2017-06-02,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,6,2017,719405.0,559359.0,NATR,Natchez Trace PKWY
2017-06-02,Glen Canyon National Recreation Area,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,GLCA,Glen Canyon National Recreation Area,intentional,suicide,6,2017,3433.0,771787.0,GLCA,Glen Canyon NRA
2017-06-03,Great Smoky Mountains National Park,Fall,Male,Hiking,55-64,55.0,64.0,59.5,GRSM,Great Smoky Mountains National Park,unintentional,fall,6,2017,657436.0,1304711.0,GRSM,Great Smoky Mountains NP
2017-06-03,Delaware Water Gap National Recreation Area,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,DEWA,Delaware Water Gap National Recreation Area,medical,medical - during physical activity,6,2017,4500.0,326518.0,DEWA,Delaware Water Gap NRA
2017-06-03,New River Gorge National River,Suicide,Female,Suicide,45-54,45.0,54.0,49.5,NERI,,intentional,suicide,6,2017,200.0,165850.0,NERI,New River Gorge NP & PRES
2017-06-04,Lake Mead National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2017,32967.0,908949.0,LAKE,Lake Mead NRA
2017-06-05,Yosemite National Park,Fall,Male,Hiking,45-54,45.0,54.0,49.5,YOSE,Yosemite National Park,unintentional,fall,6,2017,22494.0,565702.0,YOSE,Yosemite NP
2017-06-05,Suitland,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,NACE,,unintentional,motor vehicle crash,6,2017,,,,
2017-06-06,Cape Hatteras National Seashore,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,CAHA,Cape Hatteras National Seashore,unintentional,drowning,6,2017,21094.0,359142.0,CAHA,Cape Hatteras NS
2017-06-08,Yellowstone National Park,Fall,Male,Hiking,45-54,45.0,54.0,49.5,YELL,Yellowstone National Park,unintentional,fall,6,2017,159872.0,803652.0,YELL,Yellowstone NP
2017-06-09,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,6,2017,161855.0,1773998.0,BLRI,Blue Ridge PKWY
2017-06-10,Dinosaur National Monument,Drowning,Male,Vessel Related,55-64,55.0,64.0,59.5,DINO,Dinosaur National Monument,unintentional,drowning,6,2017,61.0,59940.0,DINO,Dinosaur NM
2017-06-10,Point Reyes National Seashore,Medical - During physical activity,Male,Hiking,35-44,35.0,44.0,39.5,PORE,Point Reyes National Seashore,medical,medical - during physical activity,6,2017,2149.0,245833.0,PORE,Point Reyes NS
2017-06-10,Golden Gate National Recreation Area,Medical - Unknown,Male,Not Reported,45-54,45.0,54.0,49.5,GOGA,Golden Gate National Recreation Area,medical,medical - unknown,6,2017,0.0,1287582.0,GOGA,Golden Gate NRA
2017-06-11,Grand Canyon National Park,Environmental,Male,Hiking,65+,65.0,,,GRCA,Grand Canyon National Park,unintentional,hyperthermia,6,2017,2523.0,726916.0,GRCA,Grand Canyon NP
2017-06-12,Greenbelt Park,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,GREE,Greenbelt Park,intentional,suicide,6,2017,0.0,13498.0,GREE,Greenbelt Park
2017-06-13,Ozark National Scenic Riverways,Drowning,Male,Vessel Related,0-14,0.0,14.0,7.0,OZAR,Ozark National Scenic Riverways,unintentional,drowning,6,2017,0.0,167355.0,OZAR,Ozark NSR
2017-06-14,Padre Island National Seashore,Drowning,Male,Fishing,65+,65.0,,,PAIS,Padre Island National Seashore,unintentional,drowning,6,2017,150.0,84635.0,PAIS,Padre Island NS
2017-06-14,Zion National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,ZION,Zion National Park,medical,medical - during physical activity,6,2017,1800.0,533252.0,ZION,Zion NP
2017-06-14,Santa Monica Mountains National Recreation Area,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,SAMO,Santa Monica Mountains National Recreation Area,unintentional,motor vehicle crash,6,2017,11704.0,73505.0,SAMO,Santa Monica Mountains NRA
2017-06-15,Delaware Water Gap National Recreation Area,Fall,Male,Hiking,25-34,25.0,34.0,29.5,DEWA,Delaware Water Gap National Recreation Area,unintentional,fall,6,2017,4500.0,326518.0,DEWA,Delaware Water Gap NRA
2017-06-16,Denali National Park & Preserve,Environmental,Male,Hiking,25-34,25.0,34.0,29.5,DENA,Denali National Park & Preserve,unintentional,altitude,6,2017,163652.0,158590.0,DENA,Denali NP & PRES
2017-06-16,Death Valley National Park,Undetermined,Male,Other,65+,65.0,,,DEVA,Death Valley National Park,undetermined,undetermined,6,2017,3181.0,85150.0,DEVA,Death Valley NP
2017-06-17,Sequoia & Kings Canyon National Parks,Drowning,Female,Crossing River,25-34,25.0,34.0,29.5,SEKI,Sequoia & Kings Canyon National Parks,unintentional,drowning,6,2017,,,,
2017-06-17,Lake Mead National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2017,32967.0,908949.0,LAKE,Lake Mead NRA
2017-06-17,Lake Mead National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2017,32967.0,908949.0,LAKE,Lake Mead NRA
2017-06-18,Little River Canyon National Preserve,Drowning,Female,Swimming,0-14,0.0,14.0,7.0,LIRI,Little River Canyon National Preserve,unintentional,drowning,6,2017,0.0,56344.0,LIRI,Little River Canyon NPRES
2017-06-18,Dry Tortugas National Park,Drowning,Female,Swimming,55-64,55.0,64.0,59.5,DRTO,Dry Tortugas National Park,unintentional,drowning,6,2017,300.0,5568.0,DRTO,Dry Tortugas NP
2017-06-18,Big Bend National Park,Environmental,Female,Hiking,35-44,35.0,44.0,39.5,BIBE,Big Bend National Park,unintentional,hyperthermia,6,2017,197.0,23500.0,BIBE,Big Bend NP
2017-06-18,Mammoth Cave National Park,Medical - During physical activity,Male,Walking,65+,65.0,,,MACA,Mammoth Cave National Park,medical,medical - during physical activity,6,2017,10408.0,82062.0,MACA,Mammoth Cave NP
2017-06-19,Carlsbad Caverns National Park,Environmental,Male,Hiking,15-24,15.0,24.0,19.5,CAVE,Carlsbad Caverns National Park,unintentional,hyperthermia,6,2017,0.0,61408.0,CAVE,Carlsbad Caverns NP
2017-06-19,Carlsbad Caverns National Park,Environmental,Male,Hiking,55-64,55.0,64.0,59.5,CAVE,Carlsbad Caverns National Park,unintentional,hyperthermia,6,2017,0.0,61408.0,CAVE,Carlsbad Caverns NP
2017-06-19,Yellowstone National Park,Medical - Unknown,Male,Not Reported,65+,65.0,,,YELL,Yellowstone National Park,medical,medical - unknown,6,2017,159872.0,803652.0,YELL,Yellowstone NP
2017-06-20,National Mall & Memorial Parks,Medical - During physical activity,Female,Walking,65+,65.0,,,NAMA,,medical,medical - during physical activity,6,2017,,,,
2017-06-20,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,6,2017,719405.0,559359.0,NATR,Natchez Trace PKWY
2017-06-20,Natchez Trace Parkway,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,6,2017,719405.0,559359.0,NATR,Natchez Trace PKWY
2017-06-20,Grand Canyon National Park,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,intentional,suicide,6,2017,2523.0,726916.0,GRCA,Grand Canyon NP
2017-06-21,Canyonlands National Park,Medical - During physical activity,Male,Driving,35-44,35.0,44.0,39.5,CANY,Canyonlands National Park,medical,medical - during physical activity,6,2017,0.0,87253.0,CANY,Canyonlands NP
2017-06-22,Golden Gate National Recreation Area,Fall,Female,Sitting,15-24,15.0,24.0,19.5,GOGA,Golden Gate National Recreation Area,unintentional,fall,6,2017,0.0,1287582.0,GOGA,Golden Gate NRA
2017-06-22,Yosemite National Park,Undetermined,Male,Hiking,65+,65.0,,,YOSE,Yosemite National Park,undetermined,undetermined,6,2017,22494.0,565702.0,YOSE,Yosemite NP
2017-06-24,Natchez Trace Parkway,Suicide,Female,Suicide,35-44,35.0,44.0,39.5,NATR,Natchez Trace Parkway,intentional,suicide,6,2017,719405.0,559359.0,NATR,Natchez Trace PKWY
2017-06-26,Colonial National Historical Park,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,COLO,Colonial National Historical Park,unintentional,drowning,6,2017,150037.0,367268.0,COLO,Colonial NHP
2017-06-26,Chesapeake & Ohio Canal National Historical Park,Medical - During physical activity,Female,Playing Sports,45-54,45.0,54.0,49.5,CHOH,Chesapeake & Ohio Canal National Historical Park,medical,medical - during physical activity,6,2017,990.0,482516.0,CHOH,Chesapeake & Ohio Canal NHP
2017-06-27,Colorado National Monument,Motor Vehicle Crash,Male,Driving,65+,65.0,,,COLM,Colorado National Monument,unintentional,motor vehicle crash,6,2017,33385.0,39411.0,COLM,Colorado NM
2017-06-27,Denali National Park & Preserve,Undetermined,Male,Other,65+,65.0,,,DENA,Denali National Park & Preserve,undetermined,undetermined,6,2017,163652.0,158590.0,DENA,Denali NP & PRES
2017-06-28,Lake Mead National Recreation Area,Drowning,Male,Vessel Related,25-34,25.0,34.0,29.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2017,32967.0,908949.0,LAKE,Lake Mead NRA
2017-06-29,Delaware Water Gap National Recreation Area,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,DEWA,Delaware Water Gap National Recreation Area,unintentional,motor vehicle crash,6,2017,4500.0,326518.0,DEWA,Delaware Water Gap NRA
2017-07-01,Everglades National Park,Other Transportation,Male,Flying,25-34,25.0,34.0,29.5,EVER,Everglades National Park,unintentional,aircraft incident,7,2017,588.0,52425.0,EVER,Everglades NP
2017-07-01,Olympic National Park,Drowning,Male,Not Reported,55-64,55.0,64.0,59.5,OLYM,Olympic National Park,unintentional,drowning,7,2017,79141.0,510184.0,OLYM,Olympic NP
2017-07-01,Padre Island National Seashore,Drowning,Female,Not Reported,55-64,55.0,64.0,59.5,PAIS,Padre Island National Seashore,unintentional,drowning,7,2017,150.0,113326.0,PAIS,Padre Island NS
2017-07-02,Hot Springs National Park,Fall,Male,Not Reported,55-64,55.0,64.0,59.5,HOSP,Hot Springs National Park,unintentional,fall,7,2017,198237.0,177934.0,HOSP,Hot Springs NP
2017-07-02,Golden Gate National Recreation Area,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,GOGA,Golden Gate National Recreation Area,intentional,suicide,7,2017,0.0,1283249.0,GOGA,Golden Gate NRA
2017-07-02,Organ Pipe Cactus National Monument,Undetermined,Male,Illegal Activity,15-24,15.0,24.0,19.5,ORPI,Organ Pipe Cactus National Monument,undetermined,undetermined,7,2017,117084.0,13370.0,ORPI,Organ Pipe Cactus NM
2017-07-02,Olympic National Park,Undetermined,Female,Not Reported,55-64,55.0,64.0,59.5,OLYM,Olympic National Park,undetermined,undetermined,7,2017,79141.0,510184.0,OLYM,Olympic NP
2017-07-03,Lake Mead National Recreation Area,Drowning,Male,Swimming,Unknown,,,,LAKE,Lake Mead National Recreation Area,unintentional,drowning,7,2017,30231.0,833518.0,LAKE,Lake Mead NRA
2017-07-03,Grand Canyon National Park,Medical - Not during physical activity,Female,Other,65+,65.0,,,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,7,2017,2052.0,837258.0,GRCA,Grand Canyon NP
2017-07-03,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,7,2017,161855.0,1853833.0,BLRI,Blue Ridge PKWY
2017-07-04,Crater Lake National Park,Fall,Male,Sitting,15-24,15.0,24.0,19.5,CRLA,Crater Lake National Park,unintentional,fall,7,2017,6500.0,208237.0,CRLA,Crater Lake NP
2017-07-04,Yosemite National Park,Medical - Not during physical activity,Male,Sitting,55-64,55.0,64.0,59.5,YOSE,Yosemite National Park,medical,medical - not during physical activity,7,2017,23429.0,633351.0,YOSE,Yosemite NP
2017-07-04,Rock Creek Park,Undetermined,Not Reported,Not Reported,Unknown,,,,ROCR,Rock Creek Park,undetermined,undetermined,7,2017,1050032.0,267357.0,ROCR,Rock Creek Park
2017-07-05,Organ Pipe Cactus National Monument,Undetermined,Male,Illegal Activity,Unknown,,,,ORPI,Organ Pipe Cactus National Monument,undetermined,undetermined,7,2017,117084.0,13370.0,ORPI,Organ Pipe Cactus NM
2017-07-07,Yosemite National Park,Fall,Male,Base Jumping,25-34,25.0,34.0,29.5,YOSE,Yosemite National Park,unintentional,fall,7,2017,23429.0,633351.0,YOSE,Yosemite NP
2017-07-08,Upper Delaware Scenic & Recreational River,Drowning,Male,Vessel Related,65+,65.0,,,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,7,2017,500.0,64885.0,UPDE,Upper Delaware S&RR
2017-07-08,Lassen Volcanic National Park,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,LAVO,Lassen Volcanic National Park,unintentional,drowning,7,2017,0.0,122834.0,LAVO,Lassen Volcanic NP
2017-07-08,Lake Mead National Recreation Area,Drowning,Female,Swimming,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,7,2017,30231.0,833518.0,LAKE,Lake Mead NRA
2017-07-08,Rock Creek Park,Homicide,Male,Homicide,Unknown,,,,ROCR,Rock Creek Park,intentional,homicide,7,2017,1050032.0,267357.0,ROCR,Rock Creek Park
2017-07-08,Natchez Trace Parkway,Motor Vehicle Crash,Male,Bicycling,55-64,55.0,64.0,59.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,7,2017,722982.0,584721.0,NATR,Natchez Trace PKWY
2017-07-08,Hawaii Volcanoes National Park,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,HAVO,,intentional,suicide,7,2017,160245.0,201554.0,HAVO,Hawaii Volcanoes NP
2017-07-10,New River Gorge National River,Drowning,Female,Vessel Related,45-54,45.0,54.0,49.5,NERI,,unintentional,drowning,7,2017,200.0,196287.0,NERI,New River Gorge NP & PRES
2017-07-10,Black Canyon Of The Gunnison National Park,Environmental,Female,Hiking,45-54,45.0,54.0,49.5,BLCA,Black Canyon Of The Gunnison National Park,unintentional,hyperthermia,7,2017,0.0,44532.0,BLCA,Black Canyon of the Gunnison NP
2017-07-12,Missouri National Recreational River,Drowning,Male,Wading,Unknown,,,,MNRR,Missouri National Recreational River,unintentional,drowning,7,2017,0.0,12617.0,MNRR,Missouri NRR
2017-07-12,Glen Canyon National Recreation Area,Other Transportation,Female,Vessel Related,45-54,45.0,54.0,49.5,GLCA,Glen Canyon National Recreation Area,unintentional,vessel incident,7,2017,3730.0,869274.0,GLCA,Glen Canyon NRA
2017-07-13,Mount Rainier National Park,Fall,Male,Hiking,65+,65.0,,,MORA,Mount Rainier National Park,unintentional,fall,7,2017,137284.0,329618.0,MORA,Mount Rainier NP
2017-07-14,Lake Roosevelt National Recreation Area,Drowning,Male,Swimming,65+,65.0,,,LARO,Lake Roosevelt National Recreation Area,unintentional,drowning,7,2017,100.0,341806.0,LARO,Lake Roosevelt NRA
2017-07-14,Virgin Islands National Park,Medical - During physical activity,Male,Swimming,65+,65.0,,,VIIS,Virgin Islands National Park,medical,medical - during physical activity,7,2017,23004.0,28818.0,VIIS,Virgin Islands NP
2017-07-15,Dinosaur National Monument,Drowning,Male,Vessel Related,65+,65.0,,,DINO,Dinosaur National Monument,unintentional,drowning,7,2017,61.0,66401.0,DINO,Dinosaur NM
2017-07-15,Catoctin Mountain Park,Undetermined,Female,Camping,35-44,35.0,44.0,39.5,CATO,Catoctin Mountain Park,undetermined,undetermined,7,2017,17581.0,28418.0,CATO,Catoctin Mountain Park
2017-07-15,Great Smoky Mountains National Park,Undetermined,Male,Not Reported,45-54,45.0,54.0,49.5,GRSM,Great Smoky Mountains National Park,undetermined,undetermined,7,2017,1016251.0,1492508.0,GRSM,Great Smoky Mountains NP
2017-07-15,Lake Mead National Recreation Area,Undetermined,Male,Swimming,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2017,30231.0,833518.0,LAKE,Lake Mead NRA
